imageid,productid,left_border,right_border,top_border,bottom_border,real_width,real_height
1008019871,435857562,150,349,115,384,199,269
922623604,171707188,150,349,107,392,199,285
1295960478,4128438391,124,319,126,384,195,258
923242745,173533551,130,349,182,356,219,174
1190253444,1876684331,30,468,200,342,438,142
1321362356,4227129917,137,349,119,350,212,231
1321055137,4221731486,133,370,184,327,237,143
1174586424,2940638705,174,307,216,307,133,91
1323273953,4231688843,86,424,138,263,338,125
1249534428,3819979215,170,340,223,286,170,63
1292744178,4113481166,8,491,77,318,483,241
889998439,136138844,233,288,79,327,55,248
1257577192,3881235944,107,373,77,421,266,344
1133439512,2080218921,7,482,152,419,475,267
1211834030,3410829514,0,488,34,493,488,459
1313298653,4197663671,17,475,44,449,458,405
1304113481,4148204719,117,395,187,315,278,128
1252930830,3853593000,62,436,0,499,374,499
874959041,120830468,165,232,242,370,67,128
1110089245,1893048509,32,467,0,499,435,499
1273565574,3992761037,0,499,0,499,499,499
1053576852,1035053603,80,419,0,499,339,499
1177151425,2970593483,62,445,105,351,383,246
1075165330,1344441076,0,499,109,389,499,280
1077351818,1223771227,119,374,55,435,255,380
1218980340,1867107781,180,316,150,347,136,197
1198653740,3218773920,133,365,100,399,232,299
1135895852,2314360230,62,436,0,499,374,499
1019351680,516412717,0,499,49,449,499,400
1273152619,3993170852,256,298,158,283,42,125
1276038100,4009166846,0,499,62,436,499,374
1279229620,4037102103,45,454,56,436,409,380
1249534224,3819978857,139,363,175,311,224,136
1310037659,4181950713,0,499,0,499,499,499
1201836413,3249409579,116,399,126,356,283,230
907888063,152230040,199,306,191,305,107,114
1209099162,3368762078,22,485,152,363,463,211
1054511721,1044746816,62,436,0,499,374,499
1292470370,4108923594,3,488,154,391,485,237
895799868,142558837,124,374,50,448,250,398
1064660810,1140204574,103,179,190,333,76,143
1121531274,2037270003,62,436,0,499,374,499
1243660180,3775276363,0,499,148,436,499,288
1265215924,3929900585,42,489,66,418,447,352
1254374970,3861660920,154,341,91,406,187,315
1169261343,2869563425,0,497,80,414,497,334
975430774,273747083,0,499,70,429,499,359
941621782,207151464,153,352,175,327,199,152
1262363456,3906641158,0,499,0,499,499,499
1158121438,2695198614,12,489,46,439,477,393
1282962702,4057770595,61,447,95,396,386,301
1248304743,3814338919,38,478,117,314,440,197
1233880392,3682531490,0,499,0,499,499,499
1318660395,4216251685,30,470,113,381,440,268
1248362630,3814847455,123,376,0,499,253,499
940527316,138755906,55,446,144,337,391,193
1040815643,818323115,115,384,115,384,269,269
1282517931,4057540146,45,454,107,433,409,326
1026892029,569668155,100,398,50,449,298,399
1249764714,3821773118,224,279,203,321,55,118
1007514552,435011373,100,399,50,449,299,399
1306552690,4167078651,106,388,51,463,282,412
1136642774,2288640157,198,299,87,372,101,285
1070873328,1280575726,0,499,67,431,499,364
1323693227,4233744649,14,481,10,477,467,467
1077879555,1386130703,161,344,113,386,183,273
1304028415,4160809146,0,499,0,499,499,499
1016873849,503729589,0,499,62,436,499,374
933255691,190107677,86,414,4,494,328,490
1127347928,2121747389,147,359,149,349,212,200
1222138676,3569040402,56,428,120,379,372,259
972538907,264886545,0,499,62,436,499,374
1165031977,2797982933,99,401,2,494,302,492
1242401513,3613210227,100,399,25,474,299,449
1252628175,3850328881,0,499,62,436,499,374
1052450301,985044460,158,341,100,399,183,299
1279125263,4037094244,57,448,72,446,391,374
983743640,287678784,83,415,0,499,332,499
1196212648,3182722351,37,450,112,376,413,264
1136646651,2333597550,0,499,0,499,499,499
1254498401,3861828167,138,424,75,437,286,362
1176505061,2958501307,72,427,72,426,355,354
1195655275,3174269807,57,440,81,418,383,337
1328275206,4250678387,0,499,0,499,499,499
1231005059,3586352535,0,499,62,436,499,374
1319412630,4214354262,41,462,45,464,421,419
939502593,202479045,0,499,109,389,499,280
1245407209,3792213993,0,499,62,436,499,374
1304376841,4144645923,41,468,137,433,427,296
1316263485,4200881311,0,499,0,499,499,499
1302494634,4155466870,0,499,0,499,499,499
1277061258,4014146459,0,499,1,499,499,498
1268424662,3951006171,0,499,0,499,499,499
947941545,210426837,173,329,155,386,156,231
729383070,59922559,74,424,0,499,350,499
1028950325,589969869,64,440,77,464,376,387
1253118066,3854906862,30,468,93,397,438,304
1153450395,2628124012,0,499,62,436,499,374
1215647177,674838887,184,314,162,349,130,187
1254657428,3863638938,1,499,0,482,498,482
1306571251,4167081382,106,388,51,463,282,412
1203205165,3269125067,0,499,109,389,499,280
1143238804,2462955906,129,368,173,321,239,148
904472642,149037321,62,436,0,499,374,499
1278887910,4037566100,19,450,181,451,431,270
1126048658,2097554992,147,352,127,371,205,244
941621852,207151476,98,403,149,354,305,205
1018331656,510400952,36,463,10,489,427,479
1301503009,4150990396,0,499,0,499,499,499
933251828,190104126,74,424,0,499,350,499
1276008974,4010222439,67,491,14,489,424,475
1287458363,4077203298,0,499,0,499,499,499
1273113644,3992563395,48,467,82,451,419,369
1273161265,3993175244,39,461,186,356,422,170
1313063271,4197487634,128,385,170,386,257,216
853658811,84807165,143,379,139,362,236,223
1255742270,3871089974,0,499,0,499,499,499
1283646539,4061595939,0,499,0,499,499,499
1148436564,97238859,60,439,0,499,379,499
1241427879,3756676484,200,298,192,314,98,122
1175702616,2950063828,0,499,62,436,499,374
1262536400,3908875493,7,499,0,330,492,330
1064076246,1133829932,130,376,78,420,246,342
351777619,48590138,179,320,149,350,141,201
1307468694,4170894608,67,234,351,448,167,97
1249758749,3821565971,0,499,62,436,499,374
1248841512,3817899809,9,492,0,499,483,499
956811980,223160101,83,415,0,499,332,499
1306305688,4167770110,109,389,0,499,280,499
1207903324,3341638591,62,436,0,499,374,499
1294212327,4122560026,5,490,1,499,485,498
1277565205,4023546278,50,451,143,327,401,184
1051758953,981230223,101,313,73,366,212,293
1174585635,2940638513,10,489,9,447,479,438
1264424231,3925554493,0,438,0,477,438,477
940465286,204078224,61,443,109,387,382,278
1324025821,4235889253,34,466,43,475,432,432
1313801047,4200120654,0,499,0,499,499,499
963706622,244348705,0,499,62,436,499,374
1308351681,4175953001,16,458,15,488,442,473
1026977230,570005473,100,399,56,442,299,386
962035371,239430324,0,499,62,436,499,374
1255339888,3810740135,47,475,83,427,428,344
1297504629,4110761987,48,461,155,360,413,205
1253495994,3856999365,195,302,68,431,107,363
1118990248,1989480691,109,389,0,499,280,499
1313729368,4200224109,0,499,0,499,499,499
339168185,48068538,55,443,0,499,388,499
1204567907,3288556850,150,349,100,399,199,299
1309102976,4179633625,205,293,182,305,88,123
1066701255,1170478740,0,499,109,389,499,280
1270473363,3972034474,80,418,28,486,338,458
857520661,5457987,73,424,35,462,351,427
1314016994,4201306793,85,409,35,461,324,426
1259289255,3887623893,23,478,37,459,455,422
1121682853,2041195098,0,499,0,499,499,499
1279054687,4037576532,0,499,0,499,499,499
1324016278,4235887987,0,499,0,499,499,499
1295075614,4125278417,61,453,151,390,392,239
1202971248,278577234,153,346,106,399,193,293
1324219609,4236298491,145,401,63,453,256,390
891736149,138463963,111,399,113,385,288,272
1283324758,4061153211,72,438,135,403,366,268
1192028661,3120529549,68,432,22,488,364,466
1287975044,4079553801,0,499,0,499,499,499
1317985200,4215703626,0,499,0,499,499,499
1174589768,2940639525,7,491,7,481,484,474
1274216291,3997822364,0,499,72,427,499,355
1275480675,4006488245,30,469,140,370,439,230
1275667962,4006518826,122,369,124,484,247,360
1225663277,3460743966,125,347,125,367,222,242
1216950895,3487471814,0,499,52,447,499,395
946702481,208697564,0,499,72,426,499,354
1252627465,3850328431,0,499,62,436,499,374
1015523397,484961899,138,362,88,429,224,341
1067296195,1179980384,146,356,16,476,210,460
1026803743,569546291,112,387,50,449,275,399
1230197998,3633546982,120,379,135,363,259,228
1194437013,3102405807,28,469,20,476,441,456
1304010543,4160805680,26,380,170,326,354,156
1313456580,4197523321,57,431,73,415,374,342
922170222,170808089,216,257,383,389,41,6
1193629571,3147884868,29,436,72,445,407,373
1266791936,3939951607,176,309,18,487,133,469
1323202106,4229443166,54,456,54,429,402,375
1310754799,4182274902,58,453,30,359,395,329
1146390905,301743944,0,499,0,499,499,499
1186609789,3034800204,71,427,0,499,356,499
1258457359,3885380076,62,436,0,499,374,499
1265864282,3935339072,0,499,0,499,499,499
1024710933,151378497,0,499,83,415,499,332
906205474,150629148,80,359,120,421,279,301
1115624869,1948346505,0,499,74,424,499,350
1176729318,2961252502,203,285,12,489,82,477
1324058231,4236041545,33,466,41,469,433,428
1173504234,2928367101,96,402,0,499,306,499
1255905852,3872341998,16,485,101,405,469,304
1261368362,3898715910,102,395,35,476,293,441
1167477869,2777249593,130,411,30,481,281,451
1111006513,1902786553,11,488,0,499,477,499
1091783711,1569230852,4,495,0,499,491,499
1102793737,1807235136,0,499,112,387,499,275
1281148321,4050260568,74,443,86,446,369,360
1311008220,4184402893,0,499,0,499,499,499
1275620537,4007155462,0,499,0,499,499,499
1213815755,3445684153,110,389,0,499,279,499
1283498198,4061479155,0,499,0,499,499,499
1211642843,3716248982,110,389,54,445,279,391
1204200588,3287127266,81,417,10,486,336,476
863983525,61515025,62,436,0,499,374,499
1082476723,159603824,0,499,0,499,499,499
1204223390,3287235014,93,407,13,498,314,485
986297576,292267873,367,484,226,271,117,45
1040431029,811868587,109,389,0,499,280,499
1323319604,4231696813,17,495,64,465,478,401
1276225661,4012179212,40,362,115,437,322,322
1255959988,3872848267,0,499,0,499,499,499
1139064758,2373878446,0,499,0,499,499,499
1198908436,1122541308,188,295,134,378,107,244
1244018727,3777961669,0,499,83,415,499,332
1321310890,4223367410,19,480,0,499,461,499
830768172,63197945,130,361,82,415,231,333
1153341683,2625937486,160,339,100,399,179,299
1145871885,2459037015,64,435,0,499,371,499
1244541235,3785187885,0,499,120,436,499,316
987661832,294485932,110,385,38,471,275,433
1240241973,3745176750,170,329,190,309,159,119
1265602701,3931890225,0,499,0,499,499,499
625866,184388,5,493,0,499,488,499
1028463479,584035450,0,499,62,436,499,374
1248742031,3816800670,75,412,92,428,337,336
1135160189,2299079243,62,436,0,499,374,499
1300818260,4149009935,48,487,25,453,439,428
1194093139,3154722490,71,429,59,428,358,369
1324011903,4232366537,40,423,0,499,383,499
1077540083,1374123668,80,418,1,499,338,498
1316255461,4200880999,70,463,71,458,393,387
891722840,138457239,141,358,100,399,217,299
1281548595,4051687343,127,192,157,341,65,184
958663837,229002437,106,376,152,350,270,198
1307332538,4171232643,0,499,0,499,499,499
1273880419,3995588862,60,427,81,463,367,382
1009317157,315541627,100,399,56,443,299,387
1282577348,4057554154,56,458,136,361,402,225
1310349436,4182157209,148,410,243,350,262,107
1311238082,4182065328,50,439,70,442,389,372
1004995350,144537560,66,433,4,495,367,491
1281988326,4050747686,9,490,25,490,481,465
976157876,275511550,62,436,0,499,374,499
1292436253,4108913708,13,485,109,408,472,299
1323883141,4234091228,0,499,0,499,499,499
1282985718,4057771647,51,390,122,427,339,305
1324040964,4235889952,54,428,39,499,374,460
1190258924,1876687632,0,499,62,436,499,374
1120306334,2012305201,41,458,118,409,417,291
1285056336,4063744704,62,423,110,435,361,325
879338005,98121571,0,499,62,436,499,374
1166098693,793013603,0,499,1,497,499,496
1083216544,1475377160,68,430,0,499,362,499
1283474449,4061580051,150,312,118,366,162,248
1129421076,1409595708,158,324,118,399,166,281
865256012,107564806,56,443,0,499,387,499
1164498618,2786150085,21,478,117,443,457,326
101978130,3190286,167,332,146,352,165,206
469149130,50571245,100,399,68,430,299,362
1282516038,4057540013,0,499,0,499,499,499
1250126281,3830058659,38,475,115,416,437,301
1302666859,4155751649,101,398,10,489,297,479
1033604864,652052050,56,443,0,499,387,499
1136326438,2327554595,97,427,154,341,330,187
1243460024,3773926770,62,436,0,499,374,499
1055272754,1056948884,62,437,62,436,375,374
1236525742,3708926273,20,467,98,374,447,276
1102674759,1805032437,92,423,168,330,331,162
949320905,212253890,97,394,114,365,297,251
1277902872,4023215090,55,448,67,410,393,343
1276354973,4012750057,40,444,73,461,404,388
1302685339,3849894610,16,484,17,483,468,466
1045888898,872758951,8,485,32,460,477,428
958943923,229724067,85,413,0,499,328,499
1311054691,4182118049,114,480,39,499,366,460
1176504438,2958500412,48,445,74,427,397,353
1258851323,3887561269,51,435,85,448,384,363
1109434921,1884242553,69,429,0,499,360,499
1191424169,3107233825,0,499,0,499,499,499
1277609639,4022994073,58,448,74,409,390,335
915883921,138768554,173,326,182,321,153,139
1003036081,388467753,8,491,0,499,483,499
1301489336,4150987219,129,397,113,410,268,297
1271766405,3980363791,6,494,99,399,488,300
1017459970,67331416,190,309,151,347,119,196
1251239415,3789059386,185,292,240,335,107,95
1078868780,1410624388,28,475,84,419,447,335
1264137908,3923955111,85,433,86,412,348,326
995098587,303051692,175,348,25,384,173,359
1176602218,2959431606,142,358,16,492,216,476
1268388708,3950239784,62,436,0,499,374,499
1109258893,1886369698,0,499,109,389,499,280
1265223892,3929899686,135,479,180,342,344,162
1066647257,1170003665,175,347,25,384,172,359
1248725347,3816718924,0,499,6,492,499,486
991207238,298602455,113,352,63,427,239,364
1287836446,4079436578,0,499,0,499,499,499
1299160119,4139568883,16,486,0,479,470,479
1317192222,4210982894,88,419,26,487,331,461
1263864912,3921315390,125,378,10,499,253,489
834206522,66663721,0,499,62,436,499,374
1223591280,3578192928,62,436,0,499,374,499
941621747,207151286,109,382,140,349,273,209
1235498241,3694369226,31,474,59,460,443,401
1115170890,1940494911,293,328,249,289,35,40
1316204352,4200877590,97,409,16,485,312,469
1262368767,3906641604,0,482,0,499,482,499
940467220,204075730,70,428,0,499,358,499
1124369820,2076183124,14,477,55,415,463,360
907076744,86240611,195,306,178,319,111,141
1275404423,4004171900,101,422,95,478,321,383
1008657542,439061049,73,425,0,499,352,499
1178465152,2316638834,44,486,0,493,442,493
1328542144,4250688292,0,499,0,499,499,499
1276849701,4017259017,71,428,0,499,357,499
922170767,170807120,215,267,112,391,52,279
1070872120,1264819563,90,408,0,499,318,499
1318929082,4213792773,129,377,36,465,248,429
1026859130,569583117,103,396,50,449,293,399
1270347358,3967572434,179,319,150,349,140,199
1303828372,4159426543,106,388,51,463,282,412
1312336980,4194019482,137,382,99,423,245,324
1323390099,4231832948,72,420,81,426,348,345
1100080620,1711735665,110,389,53,446,279,393
1156664617,2675199519,89,315,26,467,226,441
1253961370,3859438107,44,464,46,459,420,413
926867239,179252215,106,391,80,427,285,347
1086134436,1500566518,96,402,4,492,306,488
720979430,1053086,100,399,137,361,299,224
1038159053,746623521,71,428,0,499,357,499
1249535740,3819983492,130,369,125,374,239,249
1276722002,17057726,5,494,159,340,489,181
1242115669,3762611587,52,446,0,499,394,499
1282882472,4057530636,78,451,33,476,373,443
1303265715,4157386547,106,388,51,463,282,412
1301164554,4150978827,0,499,0,499,499,499
1295936872,4127722893,39,467,33,459,428,426
1253519523,3857173085,21,478,153,386,457,233
1292523319,4108940743,118,399,139,365,281,226
1309012083,4178965852,124,374,125,381,250,256
1147026470,2527716029,46,442,146,378,396,232
1086171173,1509563593,137,361,100,391,224,291
1181407171,3002752934,185,320,155,344,135,189
1026242440,560484723,78,422,0,499,344,499
1275289236,4004133114,51,437,103,458,386,355
1218169029,2786666589,160,339,100,399,179,299
1310160788,4182223348,131,353,129,351,222,222
1181652994,3003889625,79,419,28,477,340,449
1264114432,3923835078,76,425,13,485,349,472
1248650878,3817055759,75,421,6,491,346,485
972732515,266413296,0,499,62,436,499,374
1223394451,3580768594,30,473,23,484,443,461
1232788574,3669129397,169,317,41,448,148,407
1312862460,4195573560,146,345,132,461,199,329
1316257912,4200881155,26,487,50,459,461,409
887251703,133370800,17,485,144,364,468,220
977652123,208300275,136,360,108,395,224,287
1029511492,591830006,88,430,82,427,342,345
970505847,259581141,84,388,61,426,304,365
1237100782,1613216248,50,429,149,343,379,194
1178081183,2980671635,65,433,0,499,368,499
1191051041,3101166445,40,468,73,419,428,346
996086125,304801236,1,497,2,497,496,495
1169931020,2887779502,15,488,81,428,473,347
1152544385,2608008472,125,368,164,341,243,177
1307839256,4172829355,0,499,79,499,499,420
1079219798,1416945642,229,272,81,446,43,365
1275560546,4006495108,37,475,192,327,438,135
1007766327,435272370,160,339,126,372,179,246
1244999348,3787995385,15,499,0,471,484,471
548172286,53444776,185,315,126,376,130,250
1301026375,4105632760,32,467,102,421,435,319
1289657433,4086150123,0,499,0,499,499,499
999433208,343162078,63,436,1,499,373,498
1161714556,2148001242,62,436,0,499,374,499
1271703172,3979579918,0,499,0,499,499,499
1281294092,3212848528,100,399,18,480,299,462
1261408459,3898721854,51,439,26,479,388,453
1294225715,4120729411,62,436,0,499,374,499
941906257,207704542,178,320,138,359,142,221
1029531169,592032627,194,304,165,334,110,169
